Date,heureNombre,heureHHMMSS,taille,prix
20140303,0.5910185185,141104,12,1199.965
20140303,0.5911342593,141114,2,1200.55
20140303,0.5912037037,141120,10,1200.54
20140303,0.5912152778,141121,6,1200.54
20140303,0.5912615741,141125,2,1200.55
20140303,0.5912847222,141127,101,1200.545049505
20140303,0.5912962963,141128,3,1200.0601
20140303,0.5913078704,141129,12,1200.54
20140303,0.5913541667,141133,5,1200.549
20140303,0.5913888889,141136,1,1200.55
20140303,0.591412037,141138,3,1200.54
20140303,0.5914236111,141139,10,1200.31
20140303,0.5914467593,141141,2,1200.55
20140303,0.5914699074,141143,1,1200.09
20140303,0.5915046296,141146,4,1200.1
20140303,0.5915740741,141152,8,1200.5478
20140303,0.5916319444,141157,1,1200.55
20140303,0.5916435185,141158,6,1200.14
20140303,0.5916666667,141200,10,1200.54
20140303,0.5916898148,141202,100,1200.409
20140303,0.591724537,141205,50,1200.091
20140303,0.5917592593,141208,6,1200.12
20140303,0.5919444444,141224,4,1200.54
20140303,0.5920601852,141234,170,1200.1200411765
20140303,0.5921180556,141239,23,1200.52
20140303,0.5921296296,141240,64,1200.52
20140303,0.5921412037,141241,1,1200.11
20140303,0.5922800926,141253,10,1200.5
20140303,0.5922916667,141254,1,1200.31
20140303,0.5923148148,141256,100,1200.01
20140303,0.5924074074,141304,25,1200.4684
20140303,0.5924537037,141308,7,1200.4129
20140303,0.5925347222,141315,1,1200.5
20140303,0.5925462963,141316,1,1200.2376
20140303,0.5925925926,141320,1,1200
20140303,0.5926273148,141323,8,1200.24
20140303,0.5926967593,141329,2,1200.2399
20140303,0.5927546296,141334,5,1200.06
20140303,0.5927777778,141336,10,1200
20140303,0.5928125,141339,9,1200
20140303,0.5929282407,141349,5,1200
20140303,0.5929513889,141351,3,1200.23
20140303,0.592962963,141352,1601,1199.9993753904
20140303,0.592974537,141353,4,1199.953675
20140303,0.5929861111,141354,3,1200
20140303,0.5930555556,141400,100,1199.9075
20140303,0.5930671296,141401,5,1200.246
20140303,0.5930902778,141403,100,1200
20140303,0.5931018519,141404,4,1200
20140303,0.5931828704,141411,12,1200.06
20140303,0.5931944444,141412,2,1200.585
20140303,0.5932523148,141417,6,1200.5899
20140303,0.5932638889,141418,5,1199.9301
20140303,0.593287037,141420,1,1199.93
20140303,0.5933564815,141426,5,1200.14
20140303,0.5933912037,141429,100,1200.25
20140303,0.5934375,141433,2,1200.999
20140303,0.5935300926,141441,1,1200.8
20140303,0.5936574074,141452,78,1200.88
20140303,0.5936921296,141455,400,1201
20140303,0.5937268519,141458,100,1201.2
20140303,0.59375,141500,8,1201.3299
20140303,0.5937731481,141502,11,1201
20140303,0.5938310185,141507,1,1201.32
20140303,0.593912037,141514,2,1201.33
20140303,0.5939467593,141517,2,1201.31
20140303,0.5940277778,141524,1,1201.31
20140303,0.5941319444,141533,51,1201.2511764706
20140303,0.5941435185,141534,100,1201.195
20140303,0.594212963,141540,200,1200.745
20140303,0.594224537,141541,30,1201.2
20140303,0.5942361111,141542,505,1201.0724752475
20140303,0.5942939815,141547,15,1201.2
20140303,0.5943865741,141555,20,1200.68
20140303,0.5944328704,141559,300,1201.37
20140303,0.5944907407,141604,108,1201.1526851852
20140303,0.594525463,141607,5,1201.19
20140303,0.5945833333,141612,11,1201.37
20140303,0.5945949074,141613,74,1200.9694594595
20140303,0.5946064815,141614,5,1201.359
20140303,0.5946412037,141617,10,1201.35
20140303,0.5946759259,141620,1,1201.35
20140303,0.5946875,141621,30,1201.34
20140303,0.5948148148,141632,10,1201.2
20140303,0.5948726852,141637,4,1201.34
20140303,0.5949074074,141640,17,1200.9029411765
20140303,0.5949189815,141641,10,1200.851
20140303,0.5949768519,141646,102,1201.1000019608
20140303,0.595,141648,300,1201.1133333333
20140303,0.5950231481,141650,2,1201.34
20140303,0.5950925926,141656,5,1201.34
20140303,0.5951157407,141658,2,1201.3366
20140303,0.595150463,141701,116,1201.3399137931
20140303,0.5952083333,141706,300,1201
20140303,0.5952199074,141707,17,1201.23
20140303,0.5952314815,141708,1,1201.32
20140303,0.5952777778,141712,635,1200.605
20140303,0.5953240741,141716,1,1201.3
20140303,0.5953819444,141721,12,1200.6
20140303,0.5954050926,141723,15,1200.601
20140303,0.5955092593,141732,10,1201.24
20140303,0.5955208333,141733,3,1201.239
20140303,0.5955671296,141737,900,1200.6112222222
20140303,0.5955787037,141738,65,1201.2399769231
20140303,0.5956365741,141743,500,1201.2399
20140303,0.5956944444,141748,20,1200.92
20140303,0.5957175926,141750,6,1201.2333333333
20140303,0.5958217593,141759,65,1200.6001
20140303,0.5958680556,141803,100,1201.08
20140303,0.5958796296,141804,10,1201.22
20140303,0.5958912037,141805,100,1201.23
20140303,0.5959027778,141806,4042,1200.6505007422
20140303,0.5959143519,141807,30,1200.15
20140303,0.5959259259,141808,205,1200.4797560976
20140303,0.5960300926,141817,50,1200.569
20140303,0.5960416667,141818,4,1200.015
20140303,0.596099537,141823,100,1200.47
20140303,0.5961226852,141825,100,1200.29
20140303,0.5961458333,141827,264,1200.569
20140303,0.5961574074,141828,200,1200.29
20140303,0.5961689815,141829,400,1200.458
20140303,0.5961921296,141831,11,1200.0118181818
20140303,0.5963078704,141841,100,1200.03
20140303,0.5963310185,141843,2,1200.3
20140303,0.5963657407,141846,10,1200.57
20140303,0.5965162037,141859,5,1200.021
20140303,0.5965509259,141902,12,1200.0641666667
20140303,0.5965625,141903,9,1200.021
20140303,0.5966319444,141909,39,1200.55
20140303,0.5966550926,141911,39,1200.549
20140303,0.5966666667,141912,55,1200.4777272727
20140303,0.5966898148,141914,1,1200.275
20140303,0.5967013889,141915,46,1200
20140303,0.5967824074,141922,200,1199.905
20140303,0.5968518519,141928,42,1200.41
20140303,0.5969212963,141934,3,1199.8
20140303,0.5969328704,141935,100,1200.39
20140303,0.5969444444,141936,5,1200
20140303,0.5969560185,141937,100,1200
20140303,0.5969791667,141939,33,1199.53
20140303,0.5970717593,141947,50,1199.53
20140303,0.5970833333,141948,800,1199.995
20140303,0.5970949074,141949,204,1199.7450980392
20140303,0.5971064815,141950,10,1199.53
20140303,0.5971643519,141955,25,1199.9999
20140303,0.5971759259,141956,141,1199.644964539
20140303,0.5971990741,141958,35,1199.201
20140303,0.5972337963,142001,25,1199.97
20140303,0.597349537,142011,200,1199.522
20140303,0.5973726852,142013,24,1199.4366666667
20140303,0.5974305556,142018,14,1199.34
20140303,0.5974421296,142019,4,1199.95
20140303,0.5974652778,142021,40,1199.34
20140303,0.5974884259,142023,5,1199.718
20140303,0.5976736111,142039,100,1199.655
20140303,0.5976967593,142041,15,1199.9696666667
20140303,0.5977314815,142044,1,1199.96
20140303,0.5977893519,142049,1,1199.9699
20140303,0.5978703704,142056,1,1199.95
20140303,0.597962963,142104,10,1199.95
20140303,0.5980439815,142111,5,1199.5401
20140303,0.5981597222,142121,1,1199.95
20140303,0.5981828704,142123,5,1199.92
20140303,0.5982175926,142126,20,1199.57
20140303,0.5982523148,142129,8,1199.959
20140303,0.598275463,142131,100,1199.77
20140303,0.598287037,142132,4,1199.57
20140303,0.5984375,142145,202,1199.7871287129
20140303,0.5984837963,142149,20,1199.6
20140303,0.5985300926,142153,100,1199.62
20140303,0.598599537,142159,69,1199.65
20140303,0.5986226852,142201,25,1200.33
20140303,0.5986458333,142203,4,1199.68
20140303,0.5986689815,142205,10,1199.701
20140303,0.5986805556,142206,5,1200.57
20140303,0.5986921296,142207,1,1199.72
20140303,0.5987152778,142209,13,1200.5699
20140303,0.5987962963,142216,7,1200.52
20140303,0.5988657407,142222,55,1200.53
20140303,0.5988773148,142223,100,1200.185
20140303,0.598912037,142226,100,1200.44
20140303,0.5989351852,142228,40,1200.53
20140303,0.5989583333,142230,10,1200.53
20140303,0.5990046296,142234,15,1200.405
20140303,0.5990856481,142241,100,1199.98
20140303,0.5991435185,142246,50,1199.9859
20140303,0.5991782407,142249,3,1200.57
20140303,0.5992361111,142254,8,1200.57
20140303,0.5992592593,142256,23,1200.99
20140303,0.5993287037,142302,10,1200.95
20140303,0.5993518519,142304,29,1200.0807
20140303,0.5993634259,142305,7,1200.9799
20140303,0.599375,142306,50,1200.5
20140303,0.5993981481,142308,2,1200.12
20140303,0.5994097222,142309,5,1200.9799
20140303,0.5994212963,142310,200,1200.55
20140303,0.5994328704,142311,450,1200.5063333333
20140303,0.5994444444,142312,120,1200.5087625
20140303,0.5994791667,142315,32,1200.93
20140303,0.5995023148,142317,5,1200.979
20140303,0.5995486111,142321,19,1200.98
20140303,0.5995717593,142323,20,1200.88
20140303,0.5996064815,142326,4,1200.11
20140303,0.5996527778,142330,9,1200.98
20140303,0.5996643519,142331,10,1200.122
20140303,0.5996990741,142334,11,1200.1106727273
20140303,0.5997106481,142335,20,1200.9714
20140303,0.5997222222,142336,14,1200.9797071429
20140303,0.5997337963,142337,5,1200.14
20140303,0.5997685185,142340,3,1200.97
20140303,0.5997916667,142342,7,1200.97
20140303,0.5998611111,142348,6,1200.97
20140303,0.5999189815,142353,6,1200.181
20140303,0.5999652778,142357,3,1200.97
20140303,0.5999884259,142359,2,1200.97
20140303,0.6000462963,142404,10,1200.97
20140303,0.6000694444,142406,6,1200.97
20140303,0.6000810185,142407,4,1200.97
20140303,0.6000925926,142408,10,1200.97
20140303,0.6001041667,142409,4,1200.97
20140303,0.6001157407,142410,5,1200.96
20140303,0.6001388889,142412,11,1200.96
20140303,0.600150463,142413,500,1200.9526
20140303,0.6001851852,142416,3,1200.91
20140303,0.6002083333,142418,10,1200.96
20140303,0.6002199074,142419,2,1200.2201
20140303,0.6002430556,142421,5,1200.96
20140303,0.6002546296,142422,3,1200.2233333333
20140303,0.6002662037,142423,4,1200.58995
20140303,0.6002777778,142424,8,1200.23
20140303,0.6003125,142427,6,1200.225
20140303,0.6003587963,142431,6,1200.8366833333
20140303,0.6004050926,142435,2,1200.225
20140303,0.6004166667,142436,1,1200.22
20140303,0.6004398148,142438,1,1200.96
20140303,0.6004513889,142439,11,1200.9590909091
20140303,0.600462963,142440,2,1200.22005
20140303,0.600474537,142441,3,1200.96
20140303,0.6004861111,142442,301,1200.7353820598
20140303,0.6004976852,142443,400,1200.7
20140303,0.6005324074,142446,404,1200.7573272277
20140303,0.6005902778,142451,1600,1200.96
20140303,0.600625,142454,500,1200.9579
20140303,0.6006365741,142455,10,1200.838
20140303,0.6006481481,142456,2,1200.838
20140303,0.6006712963,142458,10,1200.9543
20140303,0.6006828704,142459,100,1200.675
20140303,0.6007060185,142501,100,1200.685
20140303,0.6007986111,142509,37,1200.5976297297
20140303,0.6008449074,142513,3,1200.6301
20140303,0.6008564815,142514,2,1200.64
20140303,0.6008680556,142515,1,1200.96
20140303,0.6011805556,142542,900,1200.7811111111
20140303,0.6012152778,142545,29,1200.97
20140303,0.6012615741,142549,12,1200.9699
20140303,0.6013773148,142559,26,1200.9430769231
20140303,0.6014236111,142603,2,1200.97
20140303,0.6014814815,142608,500,1200.97
20140303,0.6015277778,142612,7,1200.7642857143
20140303,0.6015625,142615,100,1201.02
20140303,0.6017708333,142633,3,1200.7977
20140303,0.6018287037,142638,10,1200.58
20140303,0.6018634259,142641,5,1200.57
20140303,0.6018981481,142644,10,1200.7977
20140303,0.6019212963,142646,402,1200.8
20140303,0.6019328704,142647,200,1200.591
20140303,0.6019791667,142651,301,1200.5381727575
20140303,0.6020023148,142653,502,1200.5239243028
20140303,0.6020138889,142654,5,1200
20140303,0.602037037,142656,6,1200.99
20140303,0.6020717593,142659,2000,1200.99
20140303,0.6022569444,142715,16,1200.9556
20140303,0.6022916667,142718,1,1200.02
20140303,0.6023611111,142724,10,1200.83992
20140303,0.6023726852,142725,2,1200.84
20140303,0.6024074074,142728,15,1200.83
20140303,0.6024537037,142732,6,1200.82
20140303,0.6024652778,142733,12,1200.7578333333
20140303,0.6025,142736,1,1200.07
20140303,0.6025462963,142740,50,1200.8299
20140303,0.6025925926,142744,13,1200.829
20140303,0.6026157407,142746,27,1200.09
20140303,0.602650463,142749,5,1200.78
20140303,0.6026851852,142752,100,1200.13
20140303,0.6028125,142803,5,1200.15
20140303,0.6028587963,142807,83,1200.5
20140303,0.6029282407,142813,1,1200.799
20140303,0.6031828704,142835,100,1200.27
20140303,0.6032407407,142840,42,1200
20140303,0.603275463,142843,42,1200.001
20140303,0.6035416667,142906,100,1200.7499
20140303,0.603587963,142910,58,1200
20140303,0.6036342593,142914,12,1200
20140303,0.6036689815,142917,430,1200.2159639535
20140303,0.6037268519,142922,7,1200.1729
20140303,0.6037731481,142926,200,1199.77
20140303,0.6037847222,142927,131,1199.7052664122
20140303,0.6038194444,142930,4,1199.33
20140303,0.6038541667,142933,9,1199.33
20140303,0.603900463,142937,100,1199.8
20140303,0.6039351852,142940,100,1199.58
20140303,0.6041666667,143000,3,1200.11
20140303,0.6041898148,143002,2,1200.109
20140303,0.604224537,143005,68,1200.1097
20140303,0.6042592593,143008,10,1200.11
20140303,0.6042824074,143010,50,1200.1099
20140303,0.6043171296,143013,8,1200.11
20140303,0.6043402778,143015,10,1199.336
20140303,0.6044328704,143023,10,1199.96
20140303,0.6044791667,143027,7,1200.11
20140303,0.6044907407,143028,1,1200.1099
20140303,0.6046412037,143041,300,1200.2658333333
20140303,0.6046643519,143043,50,1199.446
20140303,0.6046990741,143046,86,1200.1
20140303,0.6047569444,143051,1,1200.1
20140303,0.6047685185,143052,120,1200.09975
20140303,0.6047916667,143054,1,1199.41
20140303,0.6048263889,143057,20,1200.099
20140303,0.604837963,143058,5,1200.1
20140303,0.6048611111,143100,50,1200.099
20140303,0.6048726852,143101,2,1200.08
20140303,0.6049305556,143106,10,1200.25
20140303,0.6050115741,143113,318,1199.5268544025
20140303,0.6050231481,143114,800,1199.5
20140303,0.6050578704,143117,111,1199.33
20140303,0.6051041667,143121,10,1199.331
20140303,0.6051388889,143124,2,1199.85
20140303,0.605150463,143125,1,1199.72
20140303,0.6052199074,143131,15,1199.85
20140303,0.6052546296,143134,4,1199.849
20140303,0.6054050926,143147,8,1199.849
20140303,0.6054166667,143148,5,1199.85
20140303,0.6054282407,143149,1,1199.11
20140303,0.6055092593,143156,10,1199.84
20140303,0.6055787037,143202,20,1199.435
20140303,0.6056134259,143205,4,1199.8
20140303,0.605625,143206,7,1199.07
20140303,0.6056828704,143211,9,1199.1067
20140303,0.6057060185,143213,10,1199.106
20140303,0.6058333333,143224,100,1199.69
20140303,0.6058449074,143225,425,1199.6331058824
20140303,0.6058564815,143226,500,1199.6085
20140303,0.6058796296,143228,10,1199.3
20140303,0.6059143519,143231,10,1199.825
20140303,0.6059722222,143236,2,1200.25
20140303,0.6059837963,143237,200,1199.845
20140303,0.6059953704,143238,4,1200.09
20140303,0.6060532407,143243,150,1199.4701
20140303,0.6060648148,143244,9,1199.4801
20140303,0.606099537,143247,105,1200.0038095238
20140303,0.6061111111,143248,50,1200.001
20140303,0.6061342593,143250,250,1200.0004
20140303,0.6061689815,143253,300,1200.01
20140303,0.6062384259,143259,22,1199.52
20140303,0.6063078704,143305,1,1200.6282
20140303,0.6064930556,143321,8,1200.01
20140303,0.6065162037,143323,20,1200.64
20140303,0.6065393519,143325,7,1200.011
20140303,0.6065509259,143326,2,1200.42995
20140303,0.6065625,143327,5,1200.849
20140303,0.6065972222,143330,10,1200.85
20140303,0.6066782407,143337,5,1200.01
20140303,0.6068981481,143356,68,1200.8599
20140303,0.6069212963,143358,7,1200.86
20140303,0.6069444444,143400,7,1200.859
20140303,0.6069560185,143401,100,1200.65
20140303,0.607037037,143408,2,1200.38
20140303,0.6071180556,143415,4,1200.6825
20140303,0.6071643519,143419,14,1200.83
20140303,0.6071875,143421,193,1200.8053
20140303,0.6072106481,143423,1,1200.38
20140303,0.6074537037,143444,3,1200.5
20140303,0.6074652778,143445,3,1200.7999
20140303,0.6074768519,143446,1,1200.799
20140303,0.6075231481,143450,7,1200.7999
20140303,0.6075462963,143452,1,1200.5101
20140303,0.6076967593,143505,5,1200.59
20140303,0.6077893519,143513,454,1200.9309251101
20140303,0.6078125,143515,15,1201.16
20140303,0.6079166667,143524,2,1200.511
20140303,0.6079282407,143525,5,1201.14
20140303,0.607962963,143528,28,1200.51
20140303,0.6080555556,143536,12,1201.15
20140303,0.6080671296,143537,4,1200.81
20140303,0.6080902778,143539,35,1201.0428285714
20140303,0.6082060185,143549,17,1201.0411764706
20140303,0.6082291667,143551,77,1200.9981818182
20140303,0.6083449074,143601,1,1200.972
20140303,0.6083564815,143602,1,1201
20140303,0.6084259259,143608,102,1200.6303921569
20140303,0.6084490741,143610,6,1200.99
20140303,0.6084606481,143611,100,1200.57
20140303,0.6085069444,143615,400,1200.1755
20140303,0.6085185185,143616,100,1200.01
20140303,0.6086458333,143627,20,1200.01
20140303,0.6086805556,143630,400,1200.485
20140303,0.6087152778,143633,105,1200.8347619048
20140303,0.6087384259,143635,100,1200.16
20140303,0.60875,143636,14,1200.5371571429
20140303,0.6087962963,143640,10,1200.8599
20140303,0.6088541667,143645,21,1200.13
20140303,0.6088657407,143646,5,1200.849
20140303,0.608900463,143649,63,1200.76
20140303,0.6089351852,143652,2,1200.86
20140303,0.6089583333,143654,17,1200.4827470588
20140303,0.6089699074,143655,10,1200.131
20140303,0.6089930556,143657,2,1200.73
20140303,0.6090162037,143659,2,1200.13
20140303,0.6090509259,143702,1,1200.14
20140303,0.6090972222,143706,200,1200.2
20140303,0.6092939815,143723,200,1200.525
20140303,0.6093055556,143724,50,1200.999
20140303,0.6093402778,143727,1,1200.49
20140303,0.6093518519,143728,25,1200.49
20140303,0.6094444444,143736,200,1200.595
20140303,0.6096180556,143751,60,1200.39
20140303,0.6096412037,143753,29,1200.4
20140303,0.6097106481,143759,100,1200.35
20140303,0.6097337963,143801,149,1200.33
20140303,0.6097569444,143803,2,1200.6162
20140303,0.6097685185,143804,2,1200.62
20140303,0.6097916667,143806,202,1200.5001485149
20140303,0.6098148148,143808,2200,1200.515
20140303,0.6098263889,143809,2,1200.41
20140303,0.609849537,143811,200,1200.45
20140303,0.6099074074,143816,100,1200.426
20140303,0.6099652778,143821,6,1200.5916833333
20140303,0.6099768519,143822,600,1200.446
20140303,0.6100115741,143825,20,1200.59655
20140303,0.6100578704,143829,110,1200.6
20140303,0.6100694444,143830,10,1200.2701
20140303,0.6102199074,143843,2,1200.9799
20140303,0.6102546296,143846,400,1200.395
20140303,0.6102662037,143847,1,1200.19
20140303,0.6102893519,143849,7,1200.69
20140303,0.6103009259,143850,30,1200.2823333333
20140303,0.6103125,143851,96,1200.6420833333
20140303,0.6103356481,143853,1,1200.69
20140303,0.6103472222,143854,400,1200.265
20140303,0.6103703704,143856,100,1200.26
20140303,0.6103935185,143858,15,1200.689
20140303,0.6104398148,143902,8,1200.201
20140303,0.6104513889,143903,2,1200.211
20140303,0.610474537,143905,67,1200.3317910448
20140303,0.6106018519,143916,100,1200.69
20140303,0.610625,143918,30,1200.69
20140303,0.6106944444,143924,100,1200.58
20140303,0.6107175926,143926,3,1200.21
20140303,0.6107523148,143929,7,1200.69
20140303,0.6107638889,143930,4,1200.21
20140303,0.6108333333,143936,300,1200.6899
20140303,0.6108449074,143937,1,1200.201
20140303,0.6108680556,143939,4,1200.69
20140303,0.6109953704,143950,8,1200.20005
20140303,0.6110648148,143956,104,1200.6229807692
20140303,0.6111342593,144002,100,1200.64
20140303,0.6112384259,144011,2,1200.639
20140303,0.6113194444,144018,100,1200.8
20140303,0.6113310185,144019,7,1200.7999
20140303,0.6113425926,144020,12,1200.8
20140303,0.6113541667,144021,12,1200.791
20140303,0.6113888889,144024,5,1200.42
20140303,0.6114351852,144028,2,1200.4
20140303,0.6116319444,144045,5,1200.4
20140303,0.6116550926,144047,4,1200.21
20140303,0.6116898148,144050,1,1200.8
20140303,0.611724537,144053,69,1200.8
20140303,0.6117592593,144056,10,1200.4201
20140303,0.6117824074,144058,5,1200.42
20140303,0.6118171296,144101,10,1200.7999
20140303,0.6118402778,144103,2,1200.42
20140303,0.6118518519,144104,5,1200.8
20140303,0.6118634259,144105,1,1200.69
20140303,0.6119560185,144113,380,1200.7999376316
20140303,0.6119791667,144115,3,1200.421
20140303,0.6120023148,144117,1,1200.79
20140303,0.6120486111,144121,10,1200.8
20140303,0.6120833333,144124,5,1200.79998
20140303,0.6120949074,144125,2,1200.8
20140303,0.6121527778,144130,407,1200.8
20140303,0.6121643519,144131,20,1200.88
20140303,0.6122453704,144138,1,1200.98
20140303,0.6123032407,144143,3,1201.49
20140303,0.6124189815,144153,100,1201
20140303,0.6124421296,144155,2,1201.1799
20140303,0.6125231481,144202,5,1200.351
20140303,0.6125347222,144203,3,1201.18
20140303,0.6125810185,144207,1,1200.35
20140303,0.6126157407,144210,5,1200.35
20140303,0.6126736111,144215,2,1201.17
20140303,0.6126851852,144216,3,1200.41
20140303,0.6126967593,144217,15,1201.17
20140303,0.6127777778,144224,100,1200.53
20140303,0.6128125,144227,2,1201.17
20140303,0.6128703704,144232,103,1200.7431067961
20140303,0.6129050926,144235,200,1201.17
20140303,0.6129398148,144238,5,1200.8
20140303,0.6129976852,144243,1,1201.44
20140303,0.6130208333,144245,1,1201.49
20140303,0.6130671296,144249,1,1200.81
20140303,0.6131134259,144253,20,1200.94
20140303,0.6131481481,144256,6,1201.2400833333
20140303,0.6131597222,144257,80,1201.465
20140303,0.6132523148,144305,5,1201.489
20140303,0.6132638889,144306,2,1201.1
20140303,0.613275463,144307,50,1201.211
20140303,0.6132986111,144309,2,1201.211
20140303,0.6133796296,144316,7,1201.25
20140303,0.6133912037,144317,274,1201.4192952555
20140303,0.6134259259,144320,170,1201.5
20140303,0.6134490741,144322,10,1201.2846
20140303,0.6134606481,144323,1,1201.75
20140303,0.6134722222,144324,50,1201.75
20140303,0.6134837963,144325,1,1201.749
20140303,0.6134953704,144326,2,1201.77
20140303,0.6135185185,144328,1,1201.77
20140303,0.6135416667,144330,5,1201.27
20140303,0.6135648148,144332,50,1201.77
20140303,0.613599537,144335,8,1201.35
20140303,0.6136574074,144340,47,1201.5
20140303,0.6136689815,144341,1,1201.5
20140303,0.6136805556,144342,3,1201.22
20140303,0.6136921296,144343,30,1201.75
20140303,0.6137037037,144344,2,1201.5
20140303,0.6137268519,144346,11,1201.7090909091
20140303,0.6137615741,144349,25,1201.27
20140303,0.6138194444,144354,49,1201.75
20140303,0.6138773148,144359,25,1201.22
20140303,0.6139699074,144407,2,1201.22
20140303,0.6140277778,144412,5,1201.62
20140303,0.6141087963,144419,28,1201.43
20140303,0.614212963,144428,175,1201.7879371429
20140303,0.6143055556,144436,101,1201.7848504951
20140303,0.6144907407,144452,300,1201.4616666667
20140303,0.6145023148,144453,200,1201.44
20140303,0.614525463,144455,300,1201.5033333333
20140303,0.6145601852,144458,5,1201.78
20140303,0.6145949074,144501,19,1201.7794736842
20140303,0.6146064815,144502,20,1201.76
20140303,0.6146296296,144504,5,1201.26
20140303,0.6147453704,144514,1,1201.77
20140303,0.6147569444,144515,1,1201.77
20140303,0.6147685185,144516,500,1201.5714
20140303,0.6148032407,144519,400,1201.68
20140303,0.6148148148,144520,100,1201.58
20140303,0.614837963,144522,30,1201.35
20140303,0.614849537,144523,1,1201.72
20140303,0.6149421296,144531,105,1201.7980952381
20140303,0.6149652778,144533,100,1201.988
20140303,0.6150347222,144539,600,1201.9999833333
20140303,0.6150462963,144540,750,1201.4883333333
20140303,0.6150578704,144541,18,1201.6938888889
20140303,0.6151041667,144545,1,1202.22
20140303,0.6152662037,144559,20,1202.3
20140303,0.6153356481,144605,76,1202.09
20140303,0.6153472222,144606,53,1202.0658490566
20140303,0.6154282407,144613,8,1202.33
20140303,0.6154398148,144614,1,1202.06
20140303,0.6154861111,144618,50,1202.35
20140303,0.6155439815,144623,3,1202.15
20140303,0.6155671296,144625,500,1202.16024
20140303,0.6155787037,144626,164,1202.663902439
20140303,0.6155902778,144627,1,1202.49
20140303,0.6156018519,144628,41,1202.8597560976
20140303,0.6156597222,144633,20,1202.93
20140303,0.6156712963,144634,129,1202.93
20140303,0.6157175926,144638,1,1202.7
20140303,0.6157291667,144639,15,1202.92
20140303,0.6157523148,144641,4,1202.67
20140303,0.6157638889,144642,1,1202.9175
20140303,0.615775463,144643,20,1202.77
20140303,0.6158101852,144646,101,1202.8961386139
20140303,0.6158564815,144650,5,1202.899
20140303,0.6158796296,144652,10,1202.56
20140303,0.6159953704,144702,100,1202.5436
20140303,0.6160069444,144703,10,1202.92
20140303,0.616087963,144710,41,1202.92
20140303,0.6161111111,144712,201,1202.918159204
20140303,0.6161342593,144714,14,1202.56
20140303,0.6161574074,144716,20,1202.9132
20140303,0.6161689815,144717,300,1202.9199
20140303,0.6161805556,144718,10,1202.726
20140303,0.6161921296,144719,25,1202.726
20140303,0.6162268519,144722,250,1202.9167
20140303,0.6162384259,144723,3,1202.92
20140303,0.6162731481,144726,2,1202.646
20140303,0.6162847222,144727,2,1202.9
20140303,0.6163078704,144729,6,1202.8026333333
20140303,0.6163310185,144731,6,1202.7525
20140303,0.6163425926,144732,100,1202.76
20140303,0.6163541667,144733,10,1202.611
20140303,0.616400463,144737,1,1202.92
20140303,0.616412037,144738,200,1202.765
20140303,0.6164236111,144739,300,1202.765
20140303,0.6164467593,144741,4,1202.705
20140303,0.6164583333,144742,200,1202.92
20140303,0.6164930556,144745,10,1202.9
20140303,0.6165046296,144746,5,1202.8998
20140303,0.6165162037,144747,15,1202.92
20140303,0.6165277778,144748,84,1202.900952381
20140303,0.6165625,144751,104,1202.92
20140303,0.6165856481,144753,2,1202.68
20140303,0.6166319444,144757,100,1202.92
20140303,0.6166898148,144802,433,1203.5377983834
20140303,0.616724537,144805,12,1203.6377833333
20140303,0.6167708333,144809,200,1203.42
20140303,0.6168402778,144815,100,1203.03
20140303,0.6168634259,144817,31,1203.0603193548
20140303,0.616875,144818,100,1202.75
20140303,0.6168865741,144819,1,1203.12
20140303,0.6168981481,144820,500,1202.9804
20140303,0.6169212963,144822,102,1203.12
20140303,0.6169560185,144825,3,1203.52
20140303,0.6169675926,144826,930,1203.6
20140303,0.6170949074,144837,300,1203.5383333333
20140303,0.6171180556,144839,6,1203.56
20140303,0.6172106481,144847,10,1203.51
20140303,0.6172569444,144851,23,1203.2867304348
20140303,0.6173032407,144855,1,1203.559
20140303,0.617349537,144859,101,1203
20140303,0.6173842593,144902,10,1202.8397
20140303,0.6174189815,144905,300,1203.4499
20140303,0.6174537037,144908,50,1203.39
20140303,0.6174884259,144911,900,1202.7933333333
20140303,0.6175231481,144914,3,1203.3784
20140303,0.6175694444,144918,3,1203.399
20140303,0.617650463,144925,11,1203.0081818182
20140303,0.6176736111,144927,5,1203.339
20140303,0.6177199074,144931,11,1202.74
20140303,0.6177314815,144932,727,1203.3377156809
20140303,0.6177430556,144933,13,1203.1961538462
20140303,0.6178356481,144941,300,1203.15
20140303,0.6178819444,144945,15,1202.75
20140303,0.6178935185,144946,25,1203.34
20140303,0.6179050926,144947,1,1203.33
20140303,0.6179166667,144948,50,1203.339
20140303,0.617962963,144952,3,1203
20140303,0.6180208333,144957,8,1203.3199
20140303,0.6180324074,144958,12,1202.74
20140303,0.6180555556,145000,31,1203.3106451613
20140303,0.6180671296,145001,701,1203.3190014265
20140303,0.6180787037,145002,100,1203.319
20140303,0.6181018519,145004,100,1203.319
20140303,0.6181365741,145007,27,1203.3190666667
20140303,0.6181712963,145010,1,1203.319
20140303,0.618275463,145019,400,1202.965
20140303,0.6183680556,145027,2,1202.7401
20140303,0.6184027778,145030,101,1203.17
20140303,0.6184606481,145035,5,1203.15078
20140303,0.6184722222,145036,9,1202.98
20140303,0.6185069444,145039,42,1203.15
20140303,0.6185416667,145042,100,1203.169
20140303,0.6185763889,145045,5,1202.74
20140303,0.6186226852,145049,50,1202.74
